Index,Time [s],P [mbar],AX [m/s2],AY [m/s2],AZ [m/s2],AMag [m/s2]
27290,13.3251953125,983.1,0.1,1.1,-0.2,1.12
27291,13.32568359375,983.1,-1.0,-0.2,-2.2,2.42
27292,13.326171875,983.1,1.2,2.3,-4.3,5.02
27293,13.32666015625,983.1,-0.1,-1.3,-0.1,1.31
27294,13.3271484375,983.1,1.6,1.1,-1.4,2.39
27295,13.32763671875,983.1,-0.1,-1.9,-0.6,1.99
27296,13.328125,983.1,2.0,0.3,-1.4,2.46
27297,13.32861328125,983.2,0.5,-0.2,0.3,0.62
27298,13.3291015625,983.2,-0.3,1.9,-1.0,2.17
27299,13.32958984375,983.2,-0.1,-0.9,-1.8,2.01
27300,13.330078125,983.2,1.0,0.5,-2.5,2.74
27301,13.33056640625,983.2,-1.2,0.2,-0.2,1.23
27302,13.3310546875,983.2,1.4,1.5,-3.9,4.41
27303,13.33154296875,983.2,-0.4,-0.9,-0.8,1.27
27304,13.33203125,983.2,-0.1,2.5,-3.9,4.63
27305,13.33251953125,983.2,-0.3,-0.4,-3.4,3.44
27306,13.3330078125,983.2,1.8,0.7,-2.1,2.85
27307,13.33349609375,983.2,-2.0,-0.7,-2.2,3.05
27308,13.333984375,983.2,0.8,3.0,-1.6,3.49
27309,13.33447265625,983.2,-1.0,0.0,-0.6,1.17
27310,13.3349609375,983.2,1.0,1.3,-3.1,3.51
27311,13.33544921875,983.2,-0.6,0.6,-1.0,1.31
27312,13.3359375,983.2,-0.3,0.5,-2.7,2.76
27313,13.33642578125,983.2,-1.6,-0.2,-1.8,2.42
27314,13.3369140625,983.2,0.3,1.7,-3.3,3.72
27315,13.33740234375,983.2,-1.2,-0.7,0.1,1.39
27316,13.337890625,983.2,2.2,1.1,-2.3,3.37
27317,13.33837890625,983.2,-1.4,-0.5,-0.6,1.6
27318,13.3388671875,983.2,1.8,1.3,-3.1,3.81
27319,13.33935546875,983.2,-0.1,-0.2,-2.2,2.21
27320,13.33984375,983.2,1.8,1.3,-2.5,3.34
27321,13.34033203125,983.2,-1.6,-0.4,-0.4,1.7
27322,13.3408203125,983.2,1.8,1.7,-1.0,2.67
27323,13.34130859375,983.2,-1.2,-0.4,0.3,1.3
27324,13.341796875,983.2,1.6,0.3,-3.7,4.04
27325,13.34228515625,983.2,-1.2,0.2,-0.6,1.36
27326,13.3427734375,983.2,0.5,0.7,-1.0,1.32
27327,13.34326171875,983.2,-1.4,-1.5,-1.0,2.28
27328,13.34375,983.2,0.1,1.5,-1.8,2.35
27329,13.34423828125,983.2,-0.8,-0.5,-1.0,1.37
27330,13.3447265625,983.2,-0.1,1.7,-1.4,2.2
27331,13.34521484375,983.2,-0.6,-0.9,2.1,2.36
27332,13.345703125,983.2,1.8,1.1,-2.0,2.91
27333,13.34619140625,983.2,-1.6,-1.5,-2.2,3.11
27334,13.3466796875,983.2,1.8,1.1,-3.3,3.92
27335,13.34716796875,983.2,-0.8,0.2,-2.2,2.35
27336,13.34765625,983.2,-0.1,-0.1,-2.7,2.7
27337,13.34814453125,983.2,0.3,-1.5,-1.2,1.94
27338,13.3486328125,983.2,0.6,1.1,-3.7,3.91
27339,13.34912109375,983.2,-0.4,-1.9,-1.4,2.39
27340,13.349609375,983.2,1.8,1.1,-1.6,2.65
27341,13.35009765625,983.2,0.1,-1.9,-2.2,2.91
27342,13.3505859375,983.2,2.4,1.3,-2.0,3.38
27343,13.35107421875,983.2,-0.3,0.8,-2.2,2.36
27344,13.3515625,983.2,0.5,1.7,-2.5,3.06
27345,13.35205078125,983.2,-0.6,-1.3,-0.4,1.49
27346,13.3525390625,983.2,0.3,1.1,-1.4,1.81
27347,13.35302734375,983.2,-0.6,-1.5,-0.2,1.63
27348,13.353515625,983.2,0.5,1.1,-1.4,1.85
27349,13.35400390625,983.2,-1.6,-1.7,0.1,2.34
27350,13.3544921875,983.2,0.8,0.7,-2.3,2.53
27351,13.35498046875,983.2,-0.3,-0.9,-1.6,1.86
27352,13.35546875,983.2,1.4,1.7,-1.8,2.84
27353,13.35595703125,983.2,0.3,-0.4,-0.8,0.94
27354,13.3564453125,983.2,0.5,0.9,-2.3,2.52
27355,13.35693359375,983.2,-0.4,0.6,-2.0,2.13
27356,13.357421875,983.2,0.6,0.5,-1.0,1.27
27357,13.35791015625,983.2,-1.0,-0.9,-1.8,2.25
27358,13.3583984375,983.3,2.4,1.5,-3.1,4.2
27359,13.35888671875,983.3,-1.0,-1.5,-0.4,1.85
27360,13.359375,983.3,0.1,1.5,-1.4,2.05
27361,13.35986328125,983.3,0.3,-0.7,-3.0,3.1
27362,13.3603515625,983.3,1.4,3.0,-2.0,3.87
27363,13.36083984375,983.3,-1.8,-0.7,-2.2,2.93
27364,13.361328125,983.3,-0.1,0.9,-1.8,2.01
27365,13.36181640625,983.3,-1.0,-1.7,-1.6,2.54
27366,13.3623046875,983.3,1.4,1.7,-1.4,2.61
27367,13.36279296875,983.3,-0.8,-1.7,-0.4,1.92
27368,13.36328125,983.3,1.4,-0.1,-3.7,3.96
27369,13.36376953125,983.3,-1.6,-0.2,-0.2,1.62
27370,13.3642578125,983.3,0.8,1.9,-3.1,3.72
27371,13.36474609375,983.3,-0.8,-0.5,-1.0,1.37
27372,13.365234375,983.3,1.6,1.7,-3.1,3.88
27373,13.36572265625,983.3,-0.1,0.4,-1.2,1.27
27374,13.3662109375,983.3,0.8,3.2,-2.9,4.39
27375,13.36669921875,983.3,-1.0,-0.7,-0.4,1.28
27376,13.3671875,983.3,2.2,2.1,-2.5,3.94
27377,13.36767578125,983.3,0.3,-0.7,1.1,1.34
27378,13.3681640625,983.3,-0.1,1.7,-1.2,2.08
27379,13.36865234375,983.2,-1.0,-0.4,-3.2,3.38
27380,13.369140625,983.2,0.5,2.1,-2.5,3.3
27381,13.36962890625,983.2,-1.0,-0.4,-1.0,1.47
27382,13.3701171875,983.2,1.4,2.1,-1.8,3.1
27383,13.37060546875,983.2,-1.6,-1.7,-1.2,2.62
27384,13.37109375,983.2,0.6,1.9,-2.1,2.89
27385,13.37158203125,983.2,-0.4,1.4,-1.8,2.32
27386,13.3720703125,983.2,0.6,1.1,-4.1,4.29
27387,13.37255859375,983.2,-1.2,-0.4,-0.4,1.33
27388,13.373046875,983.2,1.0,1.7,-2.5,3.18
27389,13.37353515625,983.2,-0.8,-2.1,-0.1,2.25
27390,13.3740234375,983.2,2.4,2.7,-3.1,4.76
27391,13.37451171875,983.2,-0.6,-0.7,-1.6,1.85
27392,13.375,983.2,1.6,1.7,-3.3,4.04
27393,13.37548828125,983.2,0.5,-1.5,-2.0,2.55
27394,13.3759765625,983.2,0.3,1.3,-2.3,2.66
27395,13.37646484375,983.2,-0.3,-0.4,-0.8,0.94
27396,13.376953125,983.2,0.8,1.5,-3.3,3.71
27397,13.37744140625,983.2,-0.1,-2.5,-0.2,2.51
27398,13.3779296875,983.2,0.3,0.7,-1.4,1.59
27399,13.37841796875,983.3,-0.6,-0.4,-0.4,0.82
27400,13.37890625,983.3,1.2,1.7,-1.6,2.62
27401,13.37939453125,983.3,-1.4,-0.7,-1.2,1.97
27402,13.3798828125,983.3,0.5,-0.1,-1.4,1.49
27403,13.38037109375,983.3,-1.2,-1.5,0.5,1.98
27404,13.380859375,983.3,1.2,2.5,-2.0,3.42
27405,13.38134765625,983.3,0.7,-3.3,-1.2,3.58
27406,13.3818359375,983.3,1.6,1.7,-2.5,3.42
27407,13.38232421875,983.3,-1.6,-1.1,-1.2,2.28
27408,13.3828125,983.3,0.1,2.1,-1.0,2.33
27409,13.38330078125,983.3,-1.0,0.0,-0.6,1.17
27410,13.3837890625,983.3,1.0,2.1,-2.5,3.41
27411,13.38427734375,983.3,-1.2,-0.9,-1.6,2.19
27412,13.384765625,983.3,-0.1,0.9,-1.6,1.84
27413,13.38525390625,983.3,-0.8,-1.9,-1.6,2.61
27414,13.3857421875,983.3,1.2,0.9,-1.8,2.34
27415,13.38623046875,983.3,-0.4,0.4,-1.6,1.7
27416,13.38671875,983.3,-1.1,0.9,-4.3,4.53
27417,13.38720703125,983.3,-1.0,-0.7,-1.8,2.17
27418,13.3876953125,983.3,2.2,-0.5,-2.0,3.01
27419,13.38818359375,983.3,-0.3,-0.7,-1.8,1.95
27420,13.388671875,983.3,2.2,1.3,-2.7,3.72
27421,13.38916015625,983.3,-0.3,-2.1,-1.4,2.54
27422,13.3896484375,983.3,0.1,2.3,-3.3,4.02
27423,13.39013671875,983.3,0.3,-1.7,-1.0,1.99
27424,13.390625,983.3,1.0,0.7,-2.3,2.6
27425,13.39111328125,983.3,-0.4,-0.7,-2.8,2.91
27426,13.3916015625,983.3,0.6,1.7,-2.3,2.92
27427,13.39208984375,983.3,-1.0,-1.5,-0.8,1.97
27428,13.392578125,983.3,1.6,0.9,-1.8,2.57
27429,13.39306640625,983.3,0.5,-1.9,-0.4,2.0
27430,13.3935546875,983.3,1.6,1.5,-1.8,2.84
27431,13.39404296875,983.3,-0.4,-1.3,-1.8,2.26
27432,13.39453125,983.3,0.6,1.3,-2.7,3.06
27433,13.39501953125,983.3,-0.8,-0.9,0.5,1.3
27434,13.3955078125,983.3,2.0,0.5,-2.5,3.24
27435,13.39599609375,983.3,-0.3,-1.9,0.1,1.93
27436,13.396484375,983.3,2.2,2.5,-2.7,4.29
27437,13.39697265625,983.3,-1.2,-0.9,-0.8,1.7
27438,13.3974609375,983.3,-1.3,0.9,-2.7,3.13
27439,13.39794921875,983.3,0.9,-1.7,-1.6,2.5
27440,13.3984375,983.3,0.8,1.5,-2.0,2.62
27441,13.39892578125,983.3,-2.0,-0.7,-0.2,2.13
27442,13.3994140625,983.3,1.0,1.7,-2.9,3.51
27443,13.39990234375,983.3,-0.6,-0.4,0.1,0.73
27444,13.400390625,983.3,3.2,0.5,-1.8,3.71
27445,13.40087890625,983.3,-1.2,0.2,-1.2,1.71
27446,13.4013671875,983.3,0.1,1.5,-3.3,3.63
27447,13.40185546875,983.3,-1.0,0.2,-1.6,1.9
27448,13.40234375,983.3,0.8,1.9,-3.5,4.06
27449,13.40283203125,983.3,0.5,-1.3,-0.1,1.4
27450,13.4033203125,983.3,2.0,0.5,-1.4,2.49
27451,13.40380859375,983.3,-0.6,-1.7,-1.0,2.06
27452,13.404296875,983.3,1.4,1.9,-2.5,3.44
27453,13.40478515625,983.3,0.7,-0.7,-0.8,1.27
27454,13.4052734375,983.3,1.4,1.1,-1.4,2.26
27455,13.40576171875,983.3,-0.8,-0.9,-1.8,2.17
27456,13.40625,983.3,1.4,2.5,-1.6,3.28
27457,13.40673828125,983.3,-0.8,-0.7,1.5,1.84
27458,13.4072265625,983.3,1.6,1.5,-3.1,3.8
27459,13.40771484375,983.3,0.3,-0.7,0.1,0.77
27460,13.408203125,983.3,0.8,1.3,-1.0,1.82
27461,13.40869140625,983.3,0.3,0.4,-0.8,0.94
27462,13.4091796875,983.3,0.8,1.5,-3.7,4.07
27463,13.40966796875,983.3,-1.4,-1.5,-0.6,2.14
27464,13.41015625,983.3,-0.3,1.7,-1.0,1.99
27465,13.41064453125,983.3,-1.2,-0.9,-0.1,1.5
27466,13.4111328125,983.3,-0.9,2.8,-2.7,3.99
27467,13.41162109375,983.3,-1.2,-2.3,-1.4,2.95
27468,13.412109375,983.3,2.2,1.1,-3.9,4.61
27469,13.41259765625,983.3,-0.4,-0.5,-1.4,1.54
27470,13.4130859375,983.3,0.1,-0.7,-2.1,2.22
27471,13.41357421875,983.3,-0.4,-0.9,-0.6,1.15
27472,13.4140625,983.3,0.8,0.9,-2.5,2.77
27473,13.41455078125,983.3,-0.4,-1.1,-0.4,1.24
27474,13.4150390625,983.3,2.0,1.5,-2.5,3.54
27475,13.41552734375,983.3,-2.0,-0.2,-0.1,2.01
27476,13.416015625,983.3,0.5,1.5,-2.0,2.55
27477,13.41650390625,983.3,-1.2,-0.2,-0.6,1.36
27478,13.4169921875,983.3,0.6,1.3,-4.1,4.34
27479,13.41748046875,983.3,-0.3,-1.5,-1.2,1.94
27480,13.41796875,983.3,1.0,1.9,-2.0,2.93
27481,13.41845703125,983.4,-0.6,-0.4,0.5,0.88
27482,13.4189453125,983.4,0.1,5.0,-1.6,5.25
27483,13.41943359375,983.4,-0.6,-1.7,-1.0,2.06
27484,13.419921875,983.4,0.5,2.7,-4.1,4.93
27485,13.42041015625,983.4,-0.4,-0.2,-2.4,2.44
27486,13.4208984375,983.4,0.1,0.7,-2.7,2.79
27487,13.42138671875,983.4,-0.1,-2.3,0.1,2.3
27488,13.421875,983.4,-0.3,1.3,-2.3,2.66
27489,13.42236328125,983.4,-1.0,-0.4,-0.8,1.34
27490,13.4228515625,983.4,1.6,0.5,-1.0,1.95
27491,13.42333984375,983.4,-1.0,-0.9,-2.6,2.93
27492,13.423828125,983.4,-0.1,1.5,-4.1,4.37
27493,13.42431640625,983.4,-1.0,-0.4,-0.6,1.23
27494,13.4248046875,983.4,0.1,1.9,-2.5,3.14
27495,13.42529296875,983.4,-0.3,-0.9,-0.4,1.03
27496,13.42578125,983.4,0.3,1.3,-2.3,2.66
27497,13.42626953125,983.4,-0.8,-0.9,-3.4,3.61
27498,13.4267578125,983.4,0.6,2.5,-2.9,3.88
27499,13.42724609375,983.4,-0.8,-0.9,-2.2,2.51
27500,13.427734375,983.4,-0.7,1.9,-2.5,3.22
27501,13.42822265625,983.4,-1.0,-1.3,-0.6,1.75
27502,13.4287109375,983.5,1.8,0.9,-2.1,2.91
27503,13.42919921875,983.5,-0.3,-0.9,-0.2,0.97
27504,13.4296875,983.5,1.4,0.3,-2.9,3.23
27505,13.43017578125,983.5,-1.6,-0.7,0.3,1.77
27506,13.4306640625,983.5,1.0,1.1,-2.9,3.26
27507,13.43115234375,983.5,-0.8,-0.5,-1.8,2.03
27508,13.431640625,983.5,0.6,1.7,-2.9,3.41
27509,13.43212890625,983.5,-1.0,-0.5,0.1,1.12
27510,13.4326171875,983.5,0.5,2.5,-1.8,3.12
27511,13.43310546875,983.5,-1.0,-0.9,-2.2,2.58
27512,13.43359375,983.5,-0.9,1.5,-2.3,2.89
27513,13.43408203125,983.5,-0.1,-0.9,-1.4,1.67
27514,13.4345703125,983.5,0.8,2.3,-3.5,4.26
27515,13.43505859375,983.5,0.3,-1.3,-1.4,1.93
27516,13.435546875,983.5,-0.1,0.9,-4.9,4.98
27517,13.43603515625,983.5,0.9,-1.9,-1.4,2.53
27518,13.4365234375,983.5,0.3,2.3,-2.3,3.27
27519,13.43701171875,983.5,-0.4,-1.1,-1.8,2.15
27520,13.4375,983.5,0.3,1.3,-2.5,2.83
27521,13.43798828125,983.5,-1.4,-0.7,-0.8,1.76
27522,13.4384765625,983.6,1.2,2.5,-2.5,3.73
27523,13.43896484375,983.6,-0.6,-2.1,1.1,2.45
27524,13.439453125,983.6,0.6,2.3,-3.9,4.57
27525,13.43994140625,983.6,-2.4,-0.7,-0.8,2.62
27526,13.4404296875,983.6,0.8,1.7,-1.6,2.47
27527,13.44091796875,983.6,0.3,0.0,-2.2,2.22
27528,13.44140625,983.6,0.3,0.9,-4.1,4.21
27529,13.44189453125,983.6,-2.0,0.6,-2.4,3.18
27530,13.4423828125,983.6,-0.1,2.5,-1.0,2.69
27531,13.44287109375,983.6,-0.4,-1.5,0.7,1.7
27532,13.443359375,983.6,1.4,2.5,-2.3,3.67
27533,13.44384765625,983.6,-1.6,-1.7,-0.2,2.34
27534,13.4443359375,983.6,-0.3,1.5,-3.9,4.19
27535,13.44482421875,983.6,-1.0,0.6,-1.8,2.14
27536,13.4453125,983.6,0.1,1.3,-1.8,2.22
27537,13.44580078125,983.6,-0.8,-0.2,-2.2,2.35
27538,13.4462890625,983.6,-1.1,2.5,-1.8,3.27
27539,13.44677734375,983.6,-0.1,-1.1,-0.6,1.26
27540,13.447265625,983.6,1.2,1.3,-3.5,3.92
27541,13.44775390625,983.6,-1.4,-2.1,-1.6,2.99
27542,13.4482421875,983.7,1.6,2.5,-2.5,3.88
27543,13.44873046875,983.7,0.1,-0.5,-4.2,4.23
27544,13.44921875,983.7,1.2,1.9,-3.1,3.83
27545,13.44970703125,983.7,0.1,0.2,-0.8,0.83
27546,13.4501953125,983.7,0.3,1.7,-2.0,2.64
27547,13.45068359375,983.7,-0.4,-1.9,-1.4,2.39
27548,13.451171875,983.7,0.8,1.7,-4.1,4.51
27549,13.45166015625,983.7,-1.2,0.0,-1.4,1.84
27550,13.4521484375,983.7,1.4,1.7,-4.5,5.01
27551,13.45263671875,983.7,-1.8,0.0,-2.0,2.69
27552,13.453125,983.7,0.1,0.5,-1.6,1.68
27553,13.45361328125,983.7,-0.8,-0.9,0.3,1.24
27554,13.4541015625,983.7,-0.7,0.9,-2.5,2.75
27555,13.45458984375,983.7,-1.8,0.6,0.9,2.1
27556,13.455078125,983.7,0.3,1.1,-3.3,3.49
27557,13.45556640625,983.7,-1.6,-0.4,-1.0,1.93
27558,13.4560546875,983.7,0.1,2.1,-3.1,3.75
27559,13.45654296875,983.7,-0.3,-0.9,-1.4,1.69
27560,13.45703125,983.7,0.6,1.5,-2.5,2.98
27561,13.45751953125,983.7,-0.1,-1.7,-1.0,1.97
27562,13.4580078125,983.7,1.4,0.3,-2.1,2.54
27563,13.45849609375,983.7,0.5,-0.2,-2.0,2.07
27564,13.458984375,983.7,1.2,1.1,-3.9,4.23
27565,13.45947265625,983.7,-2.6,-1.5,0.1,3.0
27566,13.4599609375,983.7,-0.1,2.3,-2.9,3.7
27567,13.46044921875,983.7,-0.6,-0.9,-0.4,1.15
27568,13.4609375,983.7,0.8,1.9,-3.9,4.41
27569,13.46142578125,983.7,-0.8,-0.5,-2.2,2.39
27570,13.4619140625,983.7,0.8,0.5,-2.5,2.67
27571,13.46240234375,983.7,-0.4,-0.5,-1.6,1.72
27572,13.462890625,983.7,1.4,0.9,-2.5,3.0
27573,13.46337890625,983.7,-1.2,-0.5,-1.4,1.91
27574,13.4638671875,983.7,1.2,0.7,-1.2,1.84
27575,13.46435546875,983.7,-1.2,-0.4,0.3,1.3
27576,13.46484375,983.7,0.5,1.3,-3.9,4.14
27577,13.46533203125,983.7,-0.8,-0.7,-2.0,2.26
27578,13.4658203125,983.7,0.3,1.9,-1.8,2.63
27579,13.46630859375,983.7,-0.6,-0.4,-2.2,2.32
27580,13.466796875,983.7,0.6,2.1,-1.8,2.83
27581,13.46728515625,983.7,-1.2,-0.5,-0.6,1.43
27582,13.4677734375,983.7,1.6,0.3,-2.1,2.66
27583,13.46826171875,983.7,0.5,-1.3,-1.2,1.84
27584,13.46875,983.7,0.8,1.7,-2.3,2.97
27585,13.46923828125,983.7,-1.2,-1.1,-0.6,1.73
27586,13.4697265625,983.7,1.2,1.3,-2.7,3.23
27587,13.47021484375,983.7,-1.0,-1.1,-1.6,2.18
27588,13.470703125,983.7,1.2,1.9,-1.6,2.76
27589,13.47119140625,983.7,0.1,-1.3,-1.6,2.06
27590,13.4716796875,983.7,0.6,1.3,-2.7,3.06
27591,13.47216796875,983.7,-0.8,-1.5,-0.4,1.75
27592,13.47265625,983.7,0.6,2.3,-2.0,3.11
27593,13.47314453125,983.7,-1.2,-2.1,-3.6,4.34
27594,13.4736328125,983.7,2.2,2.1,-2.0,3.64
27595,13.47412109375,983.7,-0.8,0.4,-2.8,2.94
27596,13.474609375,983.7,0.5,1.5,-4.5,4.77
27597,13.47509765625,983.7,-1.2,0.0,-1.4,1.84
27598,13.4755859375,983.7,0.8,0.9,-2.9,3.14
27599,13.47607421875,983.7,-1.0,-0.7,-1.0,1.58
27600,13.4765625,983.7,1.2,1.7,-2.1,2.96
27601,13.47705078125,983.7,-0.8,-1.3,0.1,1.53
27602,13.4775390625,983.7,0.6,1.1,-1.8,2.19
27603,13.47802734375,983.7,-2.6,-1.7,-1.2,3.33
27604,13.478515625,983.7,2.2,2.5,-2.5,4.16
27605,13.47900390625,983.7,0.1,0.2,-1.4,1.42
27606,13.4794921875,983.7,0.1,1.7,-3.3,3.71
27607,13.47998046875,983.7,0.1,-0.2,-1.0,1.02
27608,13.48046875,983.7,0.1,1.3,-2.7,3.0
27609,13.48095703125,983.7,-1.2,-0.2,-0.4,1.28
27610,13.4814453125,983.7,0.6,2.3,-3.3,4.07
27611,13.48193359375,983.7,-1.0,-1.1,-0.1,1.49
27612,13.482421875,983.7,0.3,0.9,-2.7,2.86
27613,13.48291015625,983.7,-1.0,-0.7,-3.0,3.24
27614,13.4833984375,983.7,1.0,1.3,-1.6,2.29
27615,13.48388671875,983.7,-1.0,-1.9,-0.6,2.23
27616,13.484375,983.7,-0.3,1.3,-1.8,2.24
27617,13.48486328125,983.7,0.1,-1.1,0.5,1.21
27618,13.4853515625,983.7,2.0,0.7,-2.5,3.28
27619,13.48583984375,983.7,0.1,-0.9,-1.2,1.5
27620,13.486328125,983.7,0.8,0.5,-2.3,2.49
27621,13.48681640625,983.7,-1.2,0.4,-2.2,2.54
27622,13.4873046875,983.7,-1.9,1.5,-3.1,3.93
27623,13.48779296875,983.7,0.3,-1.7,-0.8,1.9
27624,13.48828125,983.9,1.2,1.9,-3.3,3.99
27625,13.48876953125,983.9,-1.8,-0.4,-2.6,3.19
27626,13.4892578125,983.9,-0.5,1.3,-3.5,3.77
27627,13.48974609375,983.9,-1.8,-0.5,-1.6,2.46
27628,13.490234375,983.9,1.6,2.7,-1.8,3.62
27629,13.49072265625,983.9,-0.6,-1.1,-1.4,1.88
27630,13.4912109375,983.9,-0.3,0.9,-2.5,2.67
27631,13.49169921875,983.9,-0.1,-1.5,0.3,1.53
27632,13.4921875,983.9,0.1,1.7,-1.0,1.97
27633,13.49267578125,983.9,-0.1,-0.4,-2.0,2.04
27634,13.4931640625,983.9,1.2,0.9,-2.5,2.92
27635,13.49365234375,983.9,-1.8,-0.4,-0.8,2.01
27636,13.494140625,983.9,0.6,0.5,-3.3,3.39
27637,13.49462890625,983.9,0.5,-0.5,-0.2,0.73
27638,13.4951171875,983.9,-0.7,3.0,-2.9,4.23
27639,13.49560546875,983.9,-0.3,-0.5,-0.6,0.84
27640,13.49609375,983.9,-0.5,2.1,-2.9,3.62
27641,13.49658203125,983.9,-0.1,-0.9,-1.8,2.01
27642,13.4970703125,983.9,0.5,2.5,-4.1,4.83
27643,13.49755859375,983.9,-1.4,-0.7,-1.8,2.39
27644,13.498046875,983.9,0.8,1.7,-1.4,2.34
27645,13.49853515625,983.9,-0.8,-1.1,-0.1,1.36
27646,13.4990234375,983.9,-0.7,0.1,-1.8,1.93
27647,13.49951171875,983.9,-2.0,-2.5,-1.8,3.67
27648,13.5,983.9,-0.1,1.9,-1.6,2.49
27649,13.50048828125,983.9,-2.6,-1.3,-1.4,3.23
27650,13.5009765625,983.9,0.6,1.1,-2.1,2.45
27651,13.50146484375,983.9,-0.8,-1.1,-1.0,1.69
27652,13.501953125,983.9,1.6,-0.1,-2.5,2.97
27653,13.50244140625,983.9,-1.2,-1.3,-0.4,1.81
27654,13.5029296875,983.9,1.6,1.1,-3.1,3.66
27655,13.50341796875,983.9,-1.8,-1.7,-0.4,2.51
27656,13.50390625,983.9,1.2,2.1,-4.1,4.76
27657,13.50439453125,983.9,-1.0,-1.3,-1.6,2.29
27658,13.5048828125,983.9,0.5,2.1,-4.5,4.99
27659,13.50537109375,983.9,-0.8,0.4,-2.0,2.19
27660,13.505859375,983.9,2.2,1.9,-2.5,3.83
27661,13.50634765625,983.9,-0.8,-0.7,-2.0,2.26
27662,13.5068359375,983.9,1.0,2.3,-3.5,4.31
27663,13.50732421875,983.9,0.1,-1.1,-1.2,1.63
27664,13.5078125,983.9,-0.7,1.9,-0.8,2.18
27665,13.50830078125,983.7,-1.8,-1.5,-2.6,3.5
27666,13.5087890625,983.7,1.2,1.5,-2.0,2.77
27667,13.50927734375,983.7,-1.6,-0.7,-1.2,2.12
27668,13.509765625,983.7,0.5,1.3,-2.5,2.86
27669,13.51025390625,983.7,-1.6,-1.9,-0.8,2.61
27670,13.5107421875,983.7,1.2,0.5,-2.5,2.82
27671,13.51123046875,983.7,-1.6,0.4,-1.4,2.16
27672,13.51171875,983.7,-0.1,2.5,-2.5,3.54
27673,13.51220703125,983.7,-1.6,-1.3,-1.6,2.61
27674,13.5126953125,983.7,-0.5,2.1,-2.1,3.01
27675,13.51318359375,983.7,-1.6,0.4,-3.2,3.6
27676,13.513671875,983.7,0.3,2.3,-3.3,4.03
27677,13.51416015625,983.7,-1.2,-2.1,1.5,2.85
27678,13.5146484375,983.7,1.0,1.3,-1.8,2.44
27679,13.51513671875,983.7,-1.2,0.4,-1.8,2.2
27680,13.515625,983.7,1.2,1.3,-2.3,2.9
27681,13.51611328125,983.7,-1.6,-1.1,-1.4,2.39
27682,13.5166015625,983.7,-0.5,1.9,-3.1,3.67
27683,13.51708984375,983.7,-1.4,-1.3,-1.4,2.37
27684,13.517578125,983.7,0.5,1.9,-3.1,3.67
27685,13.51806640625,983.7,-1.0,-2.3,-1.0,2.7
27686,13.5185546875,983.6,-0.7,1.9,-1.4,2.46
27687,13.51904296875,983.6,0.1,-0.2,-1.8,1.81
27688,13.51953125,983.6,1.6,1.7,-3.3,4.04
27689,13.52001953125,983.6,-1.2,-0.4,-1.4,1.89
27690,13.5205078125,983.6,-0.3,0.7,-1.6,1.77
27691,13.52099609375,983.6,-0.8,-0.9,0.3,1.24
27692,13.521484375,983.6,1.4,1.3,-2.0,2.77
27693,13.52197265625,983.6,-1.6,-1.9,-1.2,2.76
27694,13.5224609375,983.6,0.6,1.7,-2.0,2.69
27695,13.52294921875,983.6,-1.6,-1.1,-1.4,2.39
27696,13.5234375,983.6,0.6,0.3,-2.3,2.4
27697,13.52392578125,983.6,-0.6,-1.1,-1.6,2.03
27698,13.5244140625,983.6,0.5,1.3,-1.2,1.84
27699,13.52490234375,983.6,-1.2,-1.3,-1.8,2.52
27700,13.525390625,983.6,0.8,0.9,-1.6,2.0
27701,13.52587890625,983.6,-0.8,-0.2,1.1,1.37
27702,13.5263671875,983.6,0.3,1.7,-3.3,3.72
27703,13.52685546875,983.6,-1.2,-0.2,-1.4,1.85
27704,13.52734375,983.6,-0.1,1.7,-2.1,2.7
27705,13.52783203125,983.6,0.1,1.0,-1.2,1.57
27706,13.5283203125,983.6,1.2,2.1,-2.1,3.2
27707,13.52880859375,983.6,-1.6,-0.5,-1.4,2.18
27708,13.529296875,983.6,1.8,2.5,-2.5,3.97
27709,13.52978515625,983.6,-1.4,-0.5,-2.6,2.99
27710,13.5302734375,983.6,1.4,1.5,-2.5,3.23
27711,13.53076171875,983.6,-0.6,-0.5,0.1,0.79
27712,13.53125,983.6,0.5,2.3,-2.5,3.43
27713,13.53173828125,983.6,-2.6,-0.2,-0.2,2.62
27714,13.5322265625,983.6,0.1,3.2,-3.7,4.89
27715,13.53271484375,983.6,-1.0,-1.9,-1.2,2.46
27716,13.533203125,983.6,0.5,-0.1,-2.1,2.16
27717,13.53369140625,983.6,-1.2,-0.5,-1.2,1.77
27718,13.5341796875,983.6,-0.3,-1.3,-2.7,3.01
27719,13.53466796875,983.6,0.3,-0.9,-0.6,1.12
27720,13.53515625,983.6,1.4,2.1,-2.1,3.28
27721,13.53564453125,983.6,-1.6,-1.1,-1.4,2.39
27722,13.5361328125,983.6,1.4,1.5,-2.1,2.94
27723,13.53662109375,983.6,-0.4,0.6,0.1,0.73
27724,13.537109375,983.6,0.8,1.1,-2.9,3.2
27725,13.53759765625,983.6,-1.6,-0.2,-1.2,2.01
27726,13.5380859375,983.6,1.0,2.3,-3.1,3.99
27727,13.53857421875,983.6,-0.4,-1.7,-0.6,1.85
27728,13.5390625,983.6,0.8,0.5,-2.0,2.21
27729,13.53955078125,983.6,-2.0,-1.7,-1.4,2.97
27730,13.5400390625,983.6,0.3,2.8,-2.3,3.64
